"","CVE_CARRERA","CARRERA","TOTAL","HOMBRE","PCT_HOMBRE","MUJER","PCT_MUJER","MATRICULA","MATRICULA_H","MATRICULA_M","EGRESADOS_H","EGRESADOS_M","NUEVO_INGRESO_H","NUEVO_INGRESO_M","LUGARES","SOLICITUDES","PCT_TOTAL","RANK_EGRESADOS","X30_O_MAS","PCT_30MAS","MENOR_DE_30","PCT_30MENOS","ACTIVA","NO_ACTIVA","OCUPADO","TASA_OCUPACION","DESOCUPADO","TASA_DESOCUPACION","DISPONIBLE","NO_DISPONIBLE","FORMAL","INFORMAL","TASA_INFORMALIDAD","DESANIMADO","CARRERA_PROFESIONAL","POSGRADO","POR_POSGRADO","INGRESO_CERO","CUENTAPROPIA","POR_CUENTAPROPIA","EMPLEADOR","POR_EMPLEADOR","SIN_PAGO","POR_SIN_PAGO","SUBORDINADO","POR_SUBORDINADO","AGRICULTURA_Y_GANADERIA","POR_AGRICULTURA","COMERCIO","POR_COMERCIO","CONSTRUCCION","POR_CONSTRUCCION","GOBIERNO_Y_ORGANISMOS_INTERNACIONALES","POR_GOBIERNO","INDUSTRIA_EXTRACTIVA","POR_EXTRACTIVA","INDUSTRIA_MANUFACTURERA","POR_MANUFACTURA","RESTAURANTES_Y_ALOJAMIENTOS","POR_RESTAURANTES","SERVICIOS_DIVERSOS","POR_SERVDIVERSOS","SERVICIOS_PROFESIONALES_FINANCIEROS_Y_CORPORATIVOS","POR_SERVPROFESIONALES","SERVICIOS_SOCIALES","POR_SERVSOCIALES","TRANSPORTES_Y_COMUNICACIONES","POR_TRANSPORTES","INGRESO","RANK_INGRESO","INGRESO_Q25","INGRESO_Q50","INGRESO_Q75","INGRESO_Q100","INGRESO_H","INGRESO_M","INGRESO_30MENOS","INGRESO_30MAS","INGRESO_FORMAL","INGRESO_INFORMAL","INCREMENTO_POSGRADO","PROB_EMPL_CAL","COSTO_TOTAL_PRIVADA","TIEMPO_INVERSION_PRIV","CI_PRI","RSI_PRI","COSTO_TOTAL_PUBLICA","TIEMPO_INVERSION_PUB","CI_PUB","RSI_PUB"
"65",1015,"Gastronomía y servicios de alimentos",161161,77046,0.478068515335596,84116,0.521937689639553,64663,30853,33810,3797,4827,10865,11691,28377,34846,0.00960679963580703,29,85610,0.53120792251227,75552,0.468798282462879,135116,26046,129495,0.9584,5620,0.0416,4890,21156,82710,46784,0.3613,3111,160864,297,0.00184287761927513,68942,18128,0.139989961002355,11543,0.0891385767790262,2139,0.0165180122784663,97685,0.754353449940152,167,0.0012896250820495,13302,0.102722112822889,930,0.00718174446889841,1945,0.0150198849376424,408,0.00315070079925866,12706,0.0981196185180895,72592,0.560577628479864,6589,0.0508822734468512,9522,0.0735317965944631,6968,0.0538090273755743,2814,0.0217305687478281,13408,30,8585,11385,15762,64650,15037,11393,11884,15104,14577,10597,NA,0.6555,NA,NA,NA,NA,NA,NA,NA,NA
"66",1016,"Hospitalidad y turismo",130459,39500,0.302777117715144,90959,0.697222882284856,24259,7232,17027,967,2729,2197,4787,10030,13431,0.00777665485872978,35,97586,0.748020450869622,32873,0.251979549130378,102772,27687,98929,0.9626,3843,0.0374,4895,22792,70588,28340,0.2865,2211,129160,1300,0.00996481653239715,47140,15075,0.152382011341467,7650,0.077328184859849,1734,0.0175277219015658,74469,0.752751973637659,955,0.00965338778315762,17054,0.17238625681044,1696,0.0171436080421312,5857,0.0592040756502138,249,0.00251695660524214,7369,0.0744877639519251,18842,0.190459824722781,6658,0.0673007914767156,26323,0.266079713734092,7382,0.0746191713248896,6122,0.0618827644067968,14472,23,8900,12135,17365,78750,15672,13843,10744,16143,15392,10168,104.265927977839,0.7364,NA,NA,NA,NA,NA,NA,NA,NA
"67",9999,NA,96023,53157,0.553586119992085,42866,0.446413880007915,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00572392651714186,44,82716,0.861418618455995,13308,0.13859179571561,70386,25637,68722,0.9764,1663,0.0236,1839,23798,57696,11027,0.1605,1538,73502,22521,0.234537558709892,50674,5295,0.0770495620034341,4138,0.0602136142719944,NA,NA,59234,0.861936497773639,NA,NA,7146,0.103984168097552,2414,0.0351270335554844,3748,0.054538575710835,1129,0.0164285090655103,12407,0.180538983149501,2253,0.0327842612263904,5190,0.0755216670061989,15501,0.225560955734699,11952,0.173918104828148,2859,0.0416023980675766,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8518,NA,NA,NA,NA,NA,NA,NA,NA
"68",121,"TSU. Formación docente en educación básica, nivel preescolar",66900,239,0.00357249626307922,66661,0.996427503736921,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0211618788838295,10,57111,0.853677130044843,9789,0.146322869955157,35287,31613,35100,0.9947,187,0.0053,499,31114,12481,22619,0.6444,2288,NA,NA,NA,9699,9179,0.261509971509972,210,0.00598290598290598,2584,0.0736182336182336,23127,0.658888888888889,NA,NA,9339,0.266068376068376,NA,NA,172,0.0049002849002849,NA,NA,4400,0.125356125356125,4840,0.137891737891738,7374,0.21008547008547,819,0.0233333333333333,7397,0.210740740740741,759,0.0216239316239316,8627,12,4000,10320,12000,25800,11124,8594,8515,8637,9715,8105,NA,0.6249,NA,NA,NA,NA,NA,NA,NA,NA
"69",315,"TSU. Trabajo y atención social",54072,4785,0.0884931202840657,49286,0.911488385855896,262,148,114,43,40,10,18,44,28,0.0171041123319347,13,52886,0.978066281994378,1186,0.0219337180056221,28368,25704,27324,0.9632,1044,0.0368,2804,22900,13550,13775,0.5041,1251,NA,NA,NA,11538,6609,0.24187527448397,1001,0.036634460547504,408,0.0149319279754062,19307,0.706594934855804,NA,NA,7818,0.286122090469917,NA,NA,2979,0.109025032938076,NA,NA,2550,0.093324549846289,2557,0.0935807348850827,3087,0.112977602108037,341,0.0124798711755233,7588,0.277704582052408,242,0.00885668276972625,9985,10,6602,9500,13175,35705,11457,9818,NA,10020,10148,9698,NA,0.7028,NA,NA,NA,NA,NA,NA,NA,NA
"70",414,"TSU. Contabilidad y fiscalización",432567,148172,0.342541155474181,284394,0.657456532745216,5260,2120,3140,570,1047,1151,1639,3632,3353,0.136830051765941,2,425036,0.982589980280511,7531,0.0174100197194885,226241,206326,223037,0.9858,3204,0.0142,17098,189228,124380,98657,0.4423,13478,NA,NA,NA,88053,55056,0.246846935710218,13865,0.0621645735909289,5554,0.0249016979245596,148562,0.666086792774293,4436,0.0198890767002784,57272,0.256782506938311,6410,0.0287396261606819,16532,0.0741222308406229,1378,0.00617834709039307,29791,0.133569766451306,18893,0.0847079184171236,24474,0.109730672489318,28811,0.129175876648269,15812,0.0708940669036976,18178,0.0815021722853159,10086,9,7155,8915,12842,62895,10492,9676,9761,10114,10864,8628,NA,0.7334,NA,NA,NA,NA,NA,NA,NA,NA
"71",420,"TSU. Planes multidisciplinarios o generales del campo de administración y gestión",54057,18395,0.340288954251993,35662,0.659711045748007,3221,1358,1863,382,637,707,986,2131,2175,0.0170993675160414,14,44323,0.819930813770649,9734,0.180069186229351,35866,18191,33504,0.9341,2362,0.0659,1540,16651,21121,12383,0.3696,652,NA,NA,NA,18517,7707,0.23003223495702,1961,0.0585303247373448,NA,NA,23543,0.702692215854823,907,0.0270713944603629,10303,0.307515520534862,289,0.00862583572110793,2282,0.068111270296084,NA,NA,6473,0.193200811843362,2650,0.0790950334288443,2308,0.0688872970391595,3504,0.10458452722063,2615,0.0780503820439351,2011,0.0600226838586437,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7152,NA,NA,NA,NA,NA,NA,NA,NA
"72",613,"TSU. Desarrollo de software",87172,39663,0.454997017390905,47509,0.545002982609095,10212,7732,2480,1573,485,3820,1283,6084,6419,0.0275743394030073,7,77282,0.88654613866838,9890,0.11345386133162,62547,24626,60198,0.9625,2348,0.0375,4411,20215,40164,20035,0.3328,1713,NA,NA,NA,25957,12288,0.20412638293631,3047,0.0506162995448354,1177,0.0195521445895212,43686,0.725705172929333,343,0.00569786371640254,18599,0.308963752948603,2636,0.0437888301936941,3481,0.0578258413900794,153,0.00254161267816207,11494,0.190936575965979,3344,0.0555500182730323,4462,0.0741220638559421,9028,0.149971759859132,2978,0.049470082062527,3604,0.0598690986411509,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7236,NA,NA,NA,NA,NA,NA,NA,NA
"73",620,"TSU. Planes multidisciplinarios o generales del campo de implementación de las tecnologías de la información y la comunicación",73424,35532,0.483928960557856,37892,0.516071039442144,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0232255574763273,9,67258,0.916022009152321,6166,0.0839779908476792,52363,21061,50496,0.9643,1867,0.0357,2182,18879,33104,17392,0.3444,3696,NA,NA,NA,21746,9279,0.183757129277567,668,0.0132287705956907,1322,0.0261802915082383,39227,0.776833808618504,NA,NA,14250,0.282200570342205,1540,0.0304974651457541,3499,0.0692926172370089,119,0.00235662230671736,16340,0.323589987325729,1684,0.0333491761723701,2022,0.0400427756653992,4901,0.0970571926489227,1804,0.0357256020278834,3163,0.0626386248415716,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6874,NA,NA,NA,NA,NA,NA,NA,NA
"74",622,"TSU.  Informática",84598,39452,0.466346722144732,45146,0.533653277855268,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0267601289957281,8,76102,0.899572093902929,8496,0.100427906097071,68432,16166,67263,0.9829,1168,0.0171,1798,14369,42488,24774,0.3683,1166,NA,NA,NA,25294,14059,0.209015357626035,3097,0.0460431440762381,613,0.00911347992209684,49494,0.73582801837563,1104,0.0164131840685072,17057,0.253586667261347,1473,0.0218991124392311,5118,0.0760893804915035,278,0.00413303004623642,10030,0.149116155984717,7942,0.118073829594279,6941,0.103191948024917,9234,0.13728201239909,3634,0.0540267308921695,4356,0.0647607154007404,11369,8,7255,10955,13875,34038,13279,9121,10001,11646,12462,8826,NA,0.6796,NA,NA,NA,NA,NA,NA,NA,NA
"75",711,"TSU. Mecánica y profesiones afines al trabajo metálico",105838,102267,0.966259755475349,3571,0.0337402445246509,14732,12587,2145,3528,609,6285,1087,9070,8904,0.0334787883005493,4,95103,0.898571401575993,10735,0.101428598424007,89185,16652,87986,0.9866,1199,0.0134,1976,14677,60719,27267,0.3099,1388,NA,NA,NA,39936,15683,0.178244266133248,6940,0.0788761848475894,NA,NA,65135,0.740288227672584,1570,0.0178437478689792,11800,0.134112245129907,5159,0.0586343281885755,1360,0.0154570045234469,1403,0.0159457186370559,40753,0.463175959811788,2550,0.028981883481463,10566,0.120087286613779,2670,0.0303457368217671,2508,0.0285045348123565,7187,0.0816834496397154,12860,4,8235,12008,16012,44050,13012,9391,11255,13082,13668,11245,NA,0.7179,NA,NA,NA,NA,NA,NA,NA,NA
"76",712,"TSU. Electricidad y generación de energía",57670,57031,0.988919715623374,638,0.0110629443384775,2055,1503,552,448,154,755,296,1565,1361,0.018242235504192,12,54380,0.942951274492804,3289,0.057031385469048,42105,15565,41465,0.9848,640,0.0152,1175,14390,23993,17472,0.4214,1724,NA,NA,NA,16007,12619,0.304328952128301,3272,0.0789099240323164,NA,NA,25370,0.611841311949837,NA,NA,4000,0.0964668997950078,14434,0.348100807910286,1593,0.0384179428433619,867,0.020909200530568,7960,0.191969130592066,1025,0.0247196430724708,5456,0.131580851320391,1718,0.0414325334619559,1223,0.0294947546123236,2410,0.0581213071264922,13978,1,9052,12898,17688,43400,13976,NA,10872,14334,15349,11519,NA,0.656,NA,NA,NA,NA,NA,NA,NA,NA
"77",713,"TSU. Electrónica, automatización y aplicaciones de la mecánica-eléctrica",95907,91736,0.956509952349672,4172,0.0435004744179257,19976,16984,2992,4484,705,8630,1686,12353,12442,0.030337403858168,5,84274,0.87870541253506,11633,0.12129458746494,81998,13909,80402,0.9805,1596,0.0195,2130,11779,55507,24895,0.3096,1087,NA,NA,NA,28281,16345,0.20329096291137,3683,0.0458073182259148,NA,NA,60144,0.748041093505137,2549,0.0317031914628989,9996,0.124325265540658,6121,0.0761299470162434,865,0.0107584388448049,1252,0.015571751946469,29358,0.365140170642521,2741,0.034091191761399,12146,0.151065893883237,3750,0.0466406308300789,4517,0.0561801945225243,6998,0.0870376358797045,12616,6,8450,12050,15012,44012,12601,12976,11346,12808,14011,9351,NA,0.7125,NA,NA,NA,NA,NA,NA,NA,NA
"78",715,"TSU. Vehículos, barcos y aeronaves motorizadas",90644,89912,0.991924451701161,732,0.00807554829883942,6177,5128,1049,1413,283,2812,612,4097,4088,0.0286726061217615,6,73784,0.813997617051322,16860,0.186002382948678,76122,14522,74761,0.9821,1362,0.0179,1569,12953,44044,30717,0.4109,1370,NA,NA,NA,33801,13441,0.179786252190313,6394,0.0855258757908535,565,0.00755741629994248,54361,0.727130455718891,1132,0.015141584515991,14315,0.191476839528631,2000,0.0267519161059911,1614,0.0215887962975348,642,0.00858736507002314,10851,0.145142520833055,1974,0.0264041411966132,24458,0.327149182060165,2400,0.0321022993271893,4979,0.0665988951458648,10154,0.135819478070117,12884,3,8278,10945,14750,68375,12908,NA,11032,13489,14173,11153,NA,0.631,NA,NA,NA,NA,NA,NA,NA,NA
"79",717,"TSU. Ingeniería industrial",31041,23199,0.747366386392191,7842,0.252633613607809,1282,819,463,158,120,374,212,741,706,0.00981892200946116,15,29120,0.93811410714861,1921,0.0618858928513901,22107,8934,21976,0.9941,131,0.0059,2847,6087,16800,5176,0.2355,NA,NA,NA,NA,9862,3837,0.174599563159811,1338,0.0608846013833273,123,0.00559701492537313,16678,0.758918820531489,NA,NA,4664,0.212231525300328,141,0.00641609028030579,1055,0.0480069166363305,NA,NA,10911,0.496496177648344,1587,0.072215143793229,1821,0.0828631234073535,830,0.0377684746996724,NA,NA,967,0.0440025482344376,12933,2,10000,10750,12900,30100,14198,9503,8854,13276,13047,11183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",921,"TSU. Enfermería general y obstetricia",325976,29480,0.0904361057255749,296497,0.909566961984931,885,210,675,36,114,95,295,441,474,0.103113073707552,3,282394,0.866303040714654,43583,0.133700026995852,187113,138864,182352,0.9746,4761,0.0254,12206,126657,122271,60081,0.3295,4929,NA,NA,NA,73318,22278,0.122170307975783,3908,0.0214310783539528,3076,0.0168684741598666,153090,0.839530139510397,1068,0.00585680442221637,22785,0.124950644906554,3032,0.0166271825919102,5477,0.03003531631131,NA,NA,10218,0.0560344827586207,9002,0.0493660612441871,18325,0.100492454154602,7755,0.0425276388523296,103223,0.56606453452663,748,0.00410195665526016,11781,7,8012,11188,15250,38360,12806,11639,10506,12011,12946,8638,NA,0.786,NA,NA,NA,NA,NA,NA,NA,NA
"81",953,"TSU. Diagnóstico médico y tecnología del tratamiento",29742,12414,0.417389550131128,17329,0.582644072355591,2681,1352,1329,410,353,465,427,1225,1703,0.00940802095310699,16,24756,0.832358281218479,4986,0.167641718781521,21161,8582,20768,0.9815,392,0.0185,1680,6902,16316,4452,0.2144,NA,NA,NA,NA,8048,1076,0.0518104776579353,NA,NA,954,0.0459360554699538,18552,0.893297380585516,NA,NA,2048,0.098613251155624,214,0.0103043143297381,238,0.011459938366718,NA,NA,1616,0.0778120184899846,689,0.0331760400616333,196,0.00943759630200308,706,0.0339946070878274,14228,0.685092449922958,551,0.0265312018489985,12836,5,9500,12000,16000,27050,14283,11640,11595,13162,13416,8848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",1013,"TSU. Servicios de cuidado personal y belleza",61876,825,0.0133331178486004,61051,0.9866668821514,41,0,41,0,29,0,10,39,10,0.0195726818806552,11,53024,0.856939685823259,8852,0.143060314176741,37148,24728,36912,0.9936,236,0.0064,3708,21020,8226,28686,0.7771,1524,NA,NA,NA,14323,22834,0.618606415257911,1814,0.0491439098396186,848,0.022973558734287,11416,0.309276116168184,NA,NA,6675,0.180835500650195,NA,NA,NA,NA,NA,NA,904,0.0244906805374946,4142,0.112212830515821,22266,0.603218465539662,NA,NA,886,0.0240030342436064,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508,NA,NA,NA,NA,NA,NA,NA,NA
"83",1014,"TSU. Servicios de apoyo y asistencia administrativa",1067053,38770,0.0363337153824599,1028284,0.963667221778112,46,19,27,5,6,2,4,10,10,0.337531335554962,1,1059195,0.992635792224004,7858,0.00736420777599613,390276,676777,384092,0.9842,6185,0.0158,51587,625190,204177,179915,0.4684,32680,NA,NA,NA,157846,92499,0.240825114816242,16728,0.0435520656509378,17323,0.0451011736771399,257541,0.670519042312779,2708,0.00705039417639524,120075,0.31262041385918,4877,0.0126974787290545,36167,0.0941623361069744,1860,0.00484258979619466,41484,0.108005373712548,36771,0.095734876019287,48080,0.125178342688731,32635,0.0849666225800069,45506,0.118476823261094,11854,0.0308623975505868,9774,11,6772,8600,11750,69750,10593,9730,10798,9748,10973,7465,NA,0.795,NA,NA,NA,NA,NA,NA,NA,NA
